doc_id,title,feed,rank,rec_id,rec_title,rec_feed,cosine,same_topic
166,网易爆米花 - 免费将网盘打造成影视库播放器 (自动刮削电影海报墙 / 直连网盘 / HDR),异次元软件世界,2,155,HandBrake 官方绿色中文版 - 开源免费视频格式转换/压缩转码压制工具 (跨平台),异次元软件世界,0.6285,1
166,网易爆米花 - 免费将网盘打造成影视库播放器 (自动刮削电影海报墙 / 直连网盘 / HDR),异次元软件世界,3,163,Transmission - 清爽开源 BT 下载工具，多年迎来大更新 (支持 NAS 部署 / 边下边播),异次元软件世界,0.6279,1
166,网易爆米花 - 免费将网盘打造成影视库播放器 (自动刮削电影海报墙 / 直连网盘 / HDR),异次元软件世界,4,170,腾讯视频 SVIP 超级会员年卡优惠，新年好价！(支持 TV 电视端),异次元软件世界,0.4897,1
166,网易爆米花 - 免费将网盘打造成影视库播放器 (自动刮削电影海报墙 / 直连网盘 / HDR),异次元软件世界,5,169,原价 $60 的“沉浸式听书”应用 Aurader，现免费领终身会员 (iOS),异次元软件世界,0.4627,1
167,115 网盘会员 “8 年卡 VIP” 限时大优惠 - 送不限速 40TB 空间 + 离线下载,异次元软件世界,1,166,网易爆米花 - 免费将网盘打造成影视库播放器 (自动刮削电影海报墙 / 直连网盘 / HDR),异次元软件世界,0.7744,1
167,115 网盘会员 “8 年卡 VIP” 限时大优惠 - 送不限速 40TB 空间 + 离线下载,异次元软件世界,2,169,原价 $60 的“沉浸式听书”应用 Aurader，现免费领终身会员 (iOS),异次元软件世界,0.6175,1
167,115 网盘会员 “8 年卡 VIP” 限时大优惠 - 送不限速 40TB 空间 + 离线下载,异次元软件世界,3,163,Transmission - 清爽开源 BT 下载工具，多年迎来大更新 (支持 NAS 部署 / 边下边播),异次元软件世界,0.586,1
167,115 网盘会员 “8 年卡 VIP” 限时大优惠 - 送不限速 40TB 空间 + 离线下载,异次元软件世界,4,170,腾讯视频 SVIP 超级会员年卡优惠，新年好价！(支持 TV 电视端),异次元软件世界,0.5659,1
167,115 网盘会员 “8 年卡 VIP” 限时大优惠 - 送不限速 40TB 空间 + 离线下载,异次元软件世界,5,155,HandBrake 官方绿色中文版 - 开源免费视频格式转换/压缩转码压制工具 (跨平台),异次元软件世界,0.4559,1
168,Escrcpy - 免费开源！电脑控制安卓手机的投屏工具 (屏幕镜像 / 无线 / AI 自动化 / 录屏),异次元软件世界,1,174,TreeSize - 用“上帝视角”找出霸占硬盘空间的大文件！好用免费扫描清理垃圾工具,异次元软件世界,0.63,1
168,Escrcpy - 免费开源！电脑控制安卓手机的投屏工具 (屏幕镜像 / 无线 / AI 自动化 / 录屏),异次元软件世界,2,147,豆包输入法 - 免费清爽无广告的手机电脑输入法！AI 语音识别超准确 (中英混输顺滑),异次元软件世界,0.5989,1
168,Escrcpy - 免费开源！电脑控制安卓手机的投屏工具 (屏幕镜像 / 无线 / AI 自动化 / 录屏),异次元软件世界,3,145,Quicker - 让效率起飞的 Windows “超级外挂” (快速启动 / 快捷指令 / 鼠标增强),异次元软件世界,0.5821,1
168,Escrcpy - 免费开源！电脑控制安卓手机的投屏工具 (屏幕镜像 / 无线 / AI 自动化 / 录屏),异次元软件世界,4,148,Synctrain - 哭死！多年来 Syncthing 最大缺点终于解决了 (更好用的 iOS / Mac 同步网盘),异次元软件世界,0.5734,1
168,Escrcpy - 免费开源！电脑控制安卓手机的投屏工具 (屏幕镜像 / 无线 / AI 自动化 / 录屏),异次元软件世界,5,163,Transmission - 清爽开源 BT 下载工具，多年迎来大更新 (支持 NAS 部署 / 边下边播),异次元软件世界,0.4931,1
169,原价 $60 的“沉浸式听书”应用 Aurader，现免费领终身会员 (iOS),异次元软件世界,1,167,115 网盘会员 “8 年卡 VIP” 限时大优惠 - 送不限速 40TB 空间 + 离线下载,异次元软件世界,0.6175,1
169,原价 $60 的“沉浸式听书”应用 Aurader，现免费领终身会员 (iOS),异次元软件世界,2,147,豆包输入法 - 免费清爽无广告的手机电脑输入法！AI 语音识别超准确 (中英混输顺滑),异次元软件世界,0.539,1
169,原价 $60 的“沉浸式听书”应用 Aurader，现免费领终身会员 (iOS),异次元软件世界,3,154,复旦团队研发“切问学术 AI”上线（赠送100个5 折兑换码名额）,异次元软件世界,0.5323,1
169,原价 $60 的“沉浸式听书”应用 Aurader，现免费领终身会员 (iOS),异次元软件世界,4,163,Transmission - 清爽开源 BT 下载工具，多年迎来大更新 (支持 NAS 部署 / 边下边播),异次元软件世界,0.5046,1
169,原价 $60 的“沉浸式听书”应用 Aurader，现免费领终身会员 (iOS),异次元软件世界,5,172,新年 31 款正版软件 5 折起！Bartender / XYplorer / Fences / Downie 等…,异次元软件世界,0.485,1
170,腾讯视频 SVIP 超级会员年卡优惠，新年好价！(支持 TV 电视端),异次元软件世界,1,172,新年 31 款正版软件 5 折起！Bartender / XYplorer / Fences / Downie 等…,异次元软件世界,0.6364,1
170,腾讯视频 SVIP 超级会员年卡优惠，新年好价！(支持 TV 电视端),异次元软件世界,2,167,115 网盘会员 “8 年卡 VIP” 限时大优惠 - 送不限速 40TB 空间 + 离线下载,异次元软件世界,0.5659,1
170,腾讯视频 SVIP 超级会员年卡优惠，新年好价！(支持 TV 电视端),异次元软件世界,3,159,100+ 款正版软件打折！Eagle / Xmind / Typora / UPDF 等你来选…,异次元软件世界,0.546,1
170,腾讯视频 SVIP 超级会员年卡优惠，新年好价！(支持 TV 电视端),异次元软件世界,4,72,微信 “AI 魔改” 治理： 3 月清理 3800 条违规视频,开源中国,0.5057,1
170,腾讯视频 SVIP 超级会员年卡优惠，新年好价！(支持 TV 电视端),异次元软件世界,5,166,网易爆米花 - 免费将网盘打造成影视库播放器 (自动刮削电影海报墙 / 直连网盘 / HDR),异次元软件世界,0.4897,1
171,快到离谱！voidImageViewer 比图片还小的免费“极速看图”神器 (出自 Everything 团队),异次元软件世界,1,158,年度低价！很少打折的 Eagle 价格沦陷了~ 超好用图片素材收集整理软件,异次元软件世界,0.8373,1
171,快到离谱！voidImageViewer 比图片还小的免费“极速看图”神器 (出自 Everything 团队),异次元软件世界,2,145,Quicker - 让效率起飞的 Windows “超级外挂” (快速启动 / 快捷指令 / 鼠标增强),异次元软件世界,0.6997,1
171,快到离谱！voidImageViewer 比图片还小的免费“极速看图”神器 (出自 Everything 团队),异次元软件世界,3,155,HandBrake 官方绿色中文版 - 开源免费视频格式转换/压缩转码压制工具 (跨平台),异次元软件世界,0.5893,1
171,快到离谱！voidImageViewer 比图片还小的免费“极速看图”神器 (出自 Everything 团队),异次元软件世界,4,160,超经典 Win XP 壁纸 2026 全新重制版！蓝天白云与 Win11 完美融合 (暗色/亮色),异次元软件世界,0.5663,1
171,快到离谱！voidImageViewer 比图片还小的免费“极速看图”神器 (出自 Everything 团队),异次元软件世界,5,148,Synctrain - 哭死！多年来 Syncthing 最大缺点终于解决了 (更好用的 iOS / Mac 同步网盘),异次元软件世界,0.5305,1
172,新年 31 款正版软件 5 折起！Bartender / XYplorer / Fences / Downie 等…,异次元软件世界,1,159,100+ 款正版软件打折！Eagle / Xmind / Typora / UPDF 等你来选…,异次元软件世界,0.8443,1
172,新年 31 款正版软件 5 折起！Bartender / XYplorer / Fences / Downie 等…,异次元软件世界,2,164,Bundlehunt 2026 Mac 软件促销包上架：39 款终身激活码打折自选,异次元软件世界,0.6392,1
172,新年 31 款正版软件 5 折起！Bartender / XYplorer / Fences / Downie 等…,异次元软件世界,3,170,腾讯视频 SVIP 超级会员年卡优惠，新年好价！(支持 TV 电视端),异次元软件世界,0.6364,1
172,新年 31 款正版软件 5 折起！Bartender / XYplorer / Fences / Downie 等…,异次元软件世界,4,154,复旦团队研发“切问学术 AI”上线（赠送100个5 折兑换码名额）,异次元软件世界,0.6145,1
172,新年 31 款正版软件 5 折起！Bartender / XYplorer / Fences / Downie 等…,异次元软件世界,5,169,原价 $60 的“沉浸式听书”应用 Aurader，现免费领终身会员 (iOS),异次元软件世界,0.485,1
173,经典续命！Windows 7 最终“究极整合版” 2026.1 镜像 (集成至今全部更新补丁),异次元软件世界,1,151,Windows 11 26H1 最新官方正式版 ISO 镜像下载 (微软 MSDN 原版系统 / 网盘 BT 地址),异次元软件世界,0.9831,1
173,经典续命！Windows 7 最终“究极整合版” 2026.1 镜像 (集成至今全部更新补丁),异次元软件世界,2,157,最新 Windows 11 ARM 系统原版 ISO 镜像下载 - 支持苹果 M 芯片 Mac 安装 (PD 虚拟机),异次元软件世界,0.704,1
173,经典续命！Windows 7 最终“究极整合版” 2026.1 镜像 (集成至今全部更新补丁),异次元软件世界,3,160,超经典 Win XP 壁纸 2026 全新重制版！蓝天白云与 Win11 完美融合 (暗色/亮色),异次元软件世界,0.4979,1
173,经典续命！Windows 7 最终“究极整合版” 2026.1 镜像 (集成至今全部更新补丁),异次元软件世界,4,134,Skill限速怎么办？OpenClaw官宣和火山引擎共建ClawHub中国镜像站,雷锋网,0.4383,1
173,经典续命！Windows 7 最终“究极整合版” 2026.1 镜像 (集成至今全部更新补丁),异次元软件世界,5,167,115 网盘会员 “8 年卡 VIP” 限时大优惠 - 送不限速 40TB 空间 + 离线下载,异次元软件世界,0.3134,1
174,TreeSize - 用“上帝视角”找出霸占硬盘空间的大文件！好用免费扫描清理垃圾工具,异次元软件世界,1,145,Quicker - 让效率起飞的 Windows “超级外挂” (快速启动 / 快捷指令 / 鼠标增强),异次元软件世界,0.7472,1
174,TreeSize - 用“上帝视角”找出霸占硬盘空间的大文件！好用免费扫描清理垃圾工具,异次元软件世界,2,168,Escrcpy - 免费开源！电脑控制安卓手机的投屏工具 (屏幕镜像 / 无线 / AI 自动化 / 录屏),异次元软件世界,0.63,1
174,TreeSize - 用“上帝视角”找出霸占硬盘空间的大文件！好用免费扫描清理垃圾工具,异次元软件世界,3,148,Synctrain - 哭死！多年来 Syncthing 最大缺点终于解决了 (更好用的 iOS / Mac 同步网盘),异次元软件世界,0.5807,1
174,TreeSize - 用“上帝视角”找出霸占硬盘空间的大文件！好用免费扫描清理垃圾工具,异次元软件世界,4,147,豆包输入法 - 免费清爽无广告的手机电脑输入法！AI 语音识别超准确 (中英混输顺滑),异次元软件世界,0.5154,1
174,TreeSize - 用“上帝视角”找出霸占硬盘空间的大文件！好用免费扫描清理垃圾工具,异次元软件世界,5,155,HandBrake 官方绿色中文版 - 开源免费视频格式转换/压缩转码压制工具 (跨平台),异次元软件世界,0.5097,1
175,Linus确认Linux 7.0 稳定版下周发布,CNBeta,1,2,AWS 工程师报告 Linux 7.0 下 PostgreSQL 性能暴降一半,Solidot,0.9296,0
175,Linus确认Linux 7.0 稳定版下周发布,CNBeta,2,7,Gentoo GNU/Hurd 不是愚人节玩笑,Solidot,0.5411,0
175,Linus确认Linux 7.0 稳定版下周发布,CNBeta,3,162,超简单 “一键安装 1Panel 面板” 教程 (VPS 云服务器必备),异次元软件世界,0.4373,1
175,Linus确认Linux 7.0 稳定版下周发布,CNBeta,4,58,Electron 41.1.1 发布,开源中国,0.2204,0
175,Linus确认Linux 7.0 稳定版下周发布,CNBeta,5,218,今天起买飞机票更贵了 超800公里多掏100元,CNBeta,0.2167,0
176,HBM难以生产 内存货将持续5年,CNBeta,1,3,Ubuntu 26.04 LTS 的最低内存需求提高到 6GB,Solidot,0.9219,0
176,HBM难以生产 内存货将持续5年,CNBeta,2,196,三星无惧“内存崩盘”恐慌：一季度价格翻倍后二季度再调涨三成,CNBeta,0.8417,0
176,HBM难以生产 内存货将持续5年,CNBeta,3,83,树莓派 4 3GB 版发布，受内存影响价格再次上涨,开源中国,0.4791,0
176,HBM难以生产 内存货将持续5年,CNBeta,4,41,本周看什么 | 最近值得一看的 9 部作品,少数派,0.2938,0
176,HBM难以生产 内存货将持续5年,CNBeta,5,23,早报｜Slack粗暴切断大中华区服务引发用户不满/小米手机涨价，卢伟冰：内存涨价远超预期/三大外卖平台被约谈，6月落实食品安全新规,爱范儿,0.2042,0
177,最新研究发现人类语言越来越平庸化 AI正在反向教人类说话,CNBeta,1,11,人们日常说话的单词量比上一年减少 300 个单词,Solidot,0.7427,1
177,最新研究发现人类语言越来越平庸化 AI正在反向教人类说话,CNBeta,2,63,美团发布原生多模态 LongCat-Next：当视觉和语音成为 AI 的母语,开源中国,0.3497,0
177,最新研究发现人类语言越来越平庸化 AI正在反向教人类说话,CNBeta,3,47,被咬一口的世界，苹果 50 年的疯狂与奇迹,少数派,0.3181,0
177,最新研究发现人类语言越来越平庸化 AI正在反向教人类说话,CNBeta,4,19,我的同事被炼化成 Skill 了,爱范儿,0.2941,0
177,最新研究发现人类语言越来越平庸化 AI正在反向教人类说话,CNBeta,5,71,WebAgent ：基于 MCP 协议打造的智能应用 “超级路由器”,开源中国,0.2227,0
178,爆料称PS5省电模式将限制CPU以匹配掌机硬件规格,CNBeta,1,212,前任天堂销售主管分析NS2价格必然会遭遇上涨的原因,CNBeta,0.6246,0
178,爆料称PS5省电模式将限制CPU以匹配掌机硬件规格,CNBeta,2,59,谷歌：没人比我更懂 “不作恶”,开源中国,0.3906,0
178,爆料称PS5省电模式将限制CPU以匹配掌机硬件规格,CNBeta,3,149,RackNerd 性价比 VPS 服务器特价促销中！终身续费同价！,异次元软件世界,0.2962,0
178,爆料称PS5省电模式将限制CPU以匹配掌机硬件规格,CNBeta,4,35,十年时间，移动影像抵达「入海口」,爱范儿,0.2566,1
178,爆料称PS5省电模式将限制CPU以匹配掌机硬件规格,CNBeta,5,29,11.98 万起，占了同级一半销量的小鹏 MONA M03，又加上了「图灵芯片」和「越级座舱」,爱范儿,0.1969,0
179,英特尔推纹理集神经压缩技术 纹理体积缩小至原来的1/18,CNBeta,1,185,NVIDIA神经纹理压缩技术让显存需求爆降85%：从6.5GB降至970MB画质不变,CNBeta,0.7141,0
179,英特尔推纹理集神经压缩技术 纹理体积缩小至原来的1/18,CNBeta,2,180,英特尔终止 Unity 引擎的 XeSS 官方支持,CNBeta,0.6592,0
179,英特尔推纹理集神经压缩技术 纹理体积缩小至原来的1/18,CNBeta,3,155,HandBrake 官方绿色中文版 - 开源免费视频格式转换/压缩转码压制工具 (跨平台),异次元软件世界,0.2427,0
179,英特尔推纹理集神经压缩技术 纹理体积缩小至原来的1/18,CNBeta,4,215,女子坠崖被送医 爱犬独守原地7天 网友众筹用直升机救援,CNBeta,0.2085,0
179,英特尔推纹理集神经压缩技术 纹理体积缩小至原来的1/18,CNBeta,5,100,一款运营三年的模拟经营游戏，是如何活力依旧的？,36氪,0.1938,0
180,英特尔终止 Unity 引擎的 XeSS 官方支持,CNBeta,1,179,英特尔推纹理集神经压缩技术 纹理体积缩小至原来的1/18,CNBeta,0.6592,0
180,英特尔终止 Unity 引擎的 XeSS 官方支持,CNBeta,2,215,女子坠崖被送医 爱犬独守原地7天 网友众筹用直升机救援,CNBeta,0.5338,0
180,英特尔终止 Unity 引擎的 XeSS 官方支持,CNBeta,3,69,PyCharm 2026.1：全新调试引擎、原生 uv 支持与自由的 AI 协作,开源中国,0.3041,0
180,英特尔终止 Unity 引擎的 XeSS 官方支持,CNBeta,4,134,Skill限速怎么办？OpenClaw官宣和火山引擎共建ClawHub中国镜像站,雷锋网,0.2791,1
180,英特尔终止 Unity 引擎的 XeSS 官方支持,CNBeta,5,87,HarfBuzz 14.0 发布,开源中国,0.2686,0
181,NASA发布绕月任务中用iPhone 17 Pro Max拍摄的月球之旅照片,CNBeta,1,15,Artemis II 的厕所是月球任务的一大里程碑,Solidot,0.8785,0
181,NASA发布绕月任务中用iPhone 17 Pro Max拍摄的月球之旅照片,CNBeta,2,17,Artemis II 宇航员发现电脑上有两个 Outlook 但没有一个能用,Solidot,0.7866,0
181,NASA发布绕月任务中用iPhone 17 Pro Max拍摄的月球之旅照片,CNBeta,3,187,阿尔忒弥斯2号飞过“地月中点”：将从6500公里外掠过月球,CNBeta,0.5745,1
181,NASA发布绕月任务中用iPhone 17 Pro Max拍摄的月球之旅照片,CNBeta,4,52,DockMaster Pro v1.0.0 正式发布,开源中国,0.3118,0
181,NASA发布绕月任务中用iPhone 17 Pro Max拍摄的月球之旅照片,CNBeta,5,36,早报｜国内五大手机厂商全线涨价/奇瑞宣布放1天春假，但要用年假来换/广州早茶新规：茶位费必须配茶、传统点心须24小时现制,爱范儿,0.2709,0
182,美空军启动下一代核导弹井建设 原有“民兵”井全面升级换代,CNBeta,1,105,全球海拔最高的槽式光热电站在西藏开工建设,36氪,0.6833,0
182,美空军启动下一代核导弹井建设 原有“民兵”井全面升级换代,CNBeta,2,191,Meta拟贷款30亿美元建设AI数据中心,CNBeta,0.2994,0
182,美空军启动下一代核导弹井建设 原有“民兵”井全面升级换代,CNBeta,3,183,10-3横扫世界第一 赵心童创历史包揽三冠 夺得斯诺克巡回锦标赛冠军,CNBeta,0.2688,0
182,美空军启动下一代核导弹井建设 原有“民兵”井全面升级换代,CNBeta,4,7,Gentoo GNU/Hurd 不是愚人节玩笑,Solidot,0.2597,0
182,美空军启动下一代核导弹井建设 原有“民兵”井全面升级换代,CNBeta,5,194,军事博主：F-15获救飞行员24小时内跋涉了150英里,CNBeta,0.2395,0
183,10-3横扫世界第一 赵心童创历史包揽三冠 夺得斯诺克巡回锦标赛冠军,CNBeta,1,42,为了将网页变为应用程序，我们付出了多少努力？（一）,少数派,0.5854,0
183,10-3横扫世界第一 赵心童创历史包揽三冠 夺得斯诺克巡回锦标赛冠军,CNBeta,2,10,考古学家在北美发现距今至少 1.2 万年的骰子,Solidot,0.4767,0
183,10-3横扫世界第一 赵心童创历史包揽三冠 夺得斯诺克巡回锦标赛冠军,CNBeta,3,214,意大利法院认定Netflix擅自涨价违法 可能要向用户退款,CNBeta,0.3475,0
183,10-3横扫世界第一 赵心童创历史包揽三冠 夺得斯诺克巡回锦标赛冠军,CNBeta,4,7,Gentoo GNU/Hurd 不是愚人节玩笑,Solidot,0.346,0
183,10-3横扫世界第一 赵心童创历史包揽三冠 夺得斯诺克巡回锦标赛冠军,CNBeta,5,182,美空军启动下一代核导弹井建设 原有“民兵”井全面升级换代,CNBeta,0.2688,0
184,段永平：泡泡玛特不会做假账 我得买够泡泡玛特再接近王宁,CNBeta,1,204,段永平改口：泡泡玛特才是中国产品国际化的先驱 此前曾称不会投资泡泡玛特,CNBeta,0.7466,0
184,段永平：泡泡玛特不会做假账 我得买够泡泡玛特再接近王宁,CNBeta,2,200,年轻人热衷给古人上坟：霍去病墓前堆满薯片、辣条,CNBeta,0.4346,0
184,段永平：泡泡玛特不会做假账 我得买够泡泡玛特再接近王宁,CNBeta,3,201,《帝国时代4》DLC岳飞传震撼来袭,CNBeta,0.3682,0
184,段永平：泡泡玛特不会做假账 我得买够泡泡玛特再接近王宁,CNBeta,4,103,在英伟达的新一轮投资中，澳大利亚AI基础设施公司Firmus估值接近70亿美元,36氪,0.3559,0
184,段永平：泡泡玛特不会做假账 我得买够泡泡玛特再接近王宁,CNBeta,5,203,印度一简易摩天轮超载倒塌：底座撕裂 近30人受伤,CNBeta,0.3385,0
185,NVIDIA神经纹理压缩技术让显存需求爆降85%：从6.5GB降至970MB画质不变,CNBeta,1,179,英特尔推纹理集神经压缩技术 纹理体积缩小至原来的1/18,CNBeta,0.7141,0
185,NVIDIA神经纹理压缩技术让显存需求爆降85%：从6.5GB降至970MB画质不变,CNBeta,2,203,印度一简易摩天轮超载倒塌：底座撕裂 近30人受伤,CNBeta,0.4045,0
185,NVIDIA神经纹理压缩技术让显存需求爆降85%：从6.5GB降至970MB画质不变,CNBeta,3,207,麦当劳推出“一指神器” 边吃汉堡边打游戏,CNBeta,0.3017,1
185,NVIDIA神经纹理压缩技术让显存需求爆降85%：从6.5GB降至970MB画质不变,CNBeta,4,100,一款运营三年的模拟经营游戏，是如何活力依旧的？,36氪,0.2632,0
185,NVIDIA神经纹理压缩技术让显存需求爆降85%：从6.5GB降至970MB画质不变,CNBeta,5,211,特斯拉Cybercab机舱曝光：无前备箱 内置超大储液罐,CNBeta,0.2288,0
186,伊朗威胁要炸掉300亿美元OpenAI星际之门AI数据中心,CNBeta,1,193,在伊朗被毁的美军特种作战飞机每架造价超过1亿美元,CNBeta,0.7479,0
186,伊朗威胁要炸掉300亿美元OpenAI星际之门AI数据中心,CNBeta,2,194,军事博主：F-15获救飞行员24小时内跋涉了150英里,CNBeta,0.6431,1
186,伊朗威胁要炸掉300亿美元OpenAI星际之门AI数据中心,CNBeta,3,191,Meta拟贷款30亿美元建设AI数据中心,CNBeta,0.6112,0
186,伊朗威胁要炸掉300亿美元OpenAI星际之门AI数据中心,CNBeta,4,5,美国近半数计划中的数据中心项目推迟或取消,Solidot,0.582,1
186,伊朗威胁要炸掉300亿美元OpenAI星际之门AI数据中心,CNBeta,5,103,在英伟达的新一轮投资中，澳大利亚AI基础设施公司Firmus估值接近70亿美元,36氪,0.3707,0
187,阿尔忒弥斯2号飞过“地月中点”：将从6500公里外掠过月球,CNBeta,1,15,Artemis II 的厕所是月球任务的一大里程碑,Solidot,0.67,0
187,阿尔忒弥斯2号飞过“地月中点”：将从6500公里外掠过月球,CNBeta,2,17,Artemis II 宇航员发现电脑上有两个 Outlook 但没有一个能用,Solidot,0.6547,0
187,阿尔忒弥斯2号飞过“地月中点”：将从6500公里外掠过月球,CNBeta,3,195,地质学家捕捉到地核边缘的神秘“流动”信号,CNBeta,0.6243,0
187,阿尔忒弥斯2号飞过“地月中点”：将从6500公里外掠过月球,CNBeta,4,181,NASA发布绕月任务中用iPhone 17 Pro Max拍摄的月球之旅照片,CNBeta,0.5745,1
187,阿尔忒弥斯2号飞过“地月中点”：将从6500公里外掠过月球,CNBeta,5,218,今天起买飞机票更贵了 超800公里多掏100元,CNBeta,0.492,0
188,闲鱼大幅度提高专业卖家平台费率 销售智能手机费率从0.6%上涨到1.6%,CNBeta,1,9,可再生能源新增装机容量占全球新增装机容量的八成以上,Solidot,0.5122,1
188,闲鱼大幅度提高专业卖家平台费率 销售智能手机费率从0.6%上涨到1.6%,CNBeta,2,56,智能路由如何实现 90% 成本下降？,开源中国,0.4249,0
188,闲鱼大幅度提高专业卖家平台费率 销售智能手机费率从0.6%上涨到1.6%,CNBeta,3,83,树莓派 4 3GB 版发布，受内存影响价格再次上涨,开源中国,0.4135,0
188,闲鱼大幅度提高专业卖家平台费率 销售智能手机费率从0.6%上涨到1.6%,CNBeta,4,109,美股大型科技股盘前多数上涨，特斯拉涨1%,36氪,0.345,0
188,闲鱼大幅度提高专业卖家平台费率 销售智能手机费率从0.6%上涨到1.6%,CNBeta,5,43,vivo X300 Ultra 影像漫谈：最大的变化是变化很大,少数派,0.2718,0
189,AMD锐龙9 9950X3D2海外预售价格将近1000美元,CNBeta,1,110,现货黄金突破4680美元/盎司,36氪,0.8042,0
189,AMD锐龙9 9950X3D2海外预售价格将近1000美元,CNBeta,2,107,国际原油价格持续走低,36氪,0.74,1
189,AMD锐龙9 9950X3D2海外预售价格将近1000美元,CNBeta,3,212,前任天堂销售主管分析NS2价格必然会遭遇上涨的原因,CNBeta,0.4923,1
189,AMD锐龙9 9950X3D2海外预售价格将近1000美元,CNBeta,4,111,美元指数失守100关口,36氪,0.3805,1
189,AMD锐龙9 9950X3D2海外预售价格将近1000美元,CNBeta,5,83,树莓派 4 3GB 版发布，受内存影响价格再次上涨,开源中国,0.3634,0
190,Gamestop曾坚信游戏数字发行渠道只不过是昙花一现,CNBeta,1,206,"印尼游戏评级惹众怒 成人游戏评""3+"" 国际名作被禁发",CNBeta,0.5908,0
190,Gamestop曾坚信游戏数字发行渠道只不过是昙花一现,CNBeta,2,100,一款运营三年的模拟经营游戏，是如何活力依旧的？,36氪,0.5075,1
190,Gamestop曾坚信游戏数字发行渠道只不过是昙花一现,CNBeta,3,205,《星际战甲》社区总监：我们的游戏永远不会用AI,CNBeta,0.4485,0
190,Gamestop曾坚信游戏数字发行渠道只不过是昙花一现,CNBeta,4,219,受原材料价格影响 家用电器最高涨30%,CNBeta,0.4208,0
190,Gamestop曾坚信游戏数字发行渠道只不过是昙花一现,CNBeta,5,198,EA痛下杀手 17年后《植物大战僵尸HD》官宣停服,CNBeta,0.3876,0
191,Meta拟贷款30亿美元建设AI数据中心,CNBeta,1,5,美国近半数计划中的数据中心项目推迟或取消,Solidot,0.7925,0
191,Meta拟贷款30亿美元建设AI数据中心,CNBeta,2,186,伊朗威胁要炸掉300亿美元OpenAI星际之门AI数据中心,CNBeta,0.6112,0
191,Meta拟贷款30亿美元建设AI数据中心,CNBeta,3,105,全球海拔最高的槽式光热电站在西藏开工建设,36氪,0.4893,0
191,Meta拟贷款30亿美元建设AI数据中心,CNBeta,4,103,在英伟达的新一轮投资中，澳大利亚AI基础设施公司Firmus估值接近70亿美元,36氪,0.3243,0
191,Meta拟贷款30亿美元建设AI数据中心,CNBeta,5,182,美空军启动下一代核导弹井建设 原有“民兵”井全面升级换代,CNBeta,0.2994,0
192,如果有一天周杰伦用AI写歌，你还会听吗？,CNBeta,1,91,🔥 事件流添加 JS 变量：开源无代码 / 低代码平台 NocoBase,开源中国,0.4812,0
192,如果有一天周杰伦用AI写歌，你还会听吗？,CNBeta,2,209,张雪首次解释“一个子儿都没有”：自己当时只是想装一下,CNBeta,0.3964,0
192,如果有一天周杰伦用AI写歌，你还会听吗？,CNBeta,3,170,腾讯视频 SVIP 超级会员年卡优惠，新年好价！(支持 TV 电视端),异次元软件世界,0.3757,0
192,如果有一天周杰伦用AI写歌，你还会听吗？,CNBeta,4,208,越预警越被骂 AI三巨头陷入“奥本海默”死局,CNBeta,0.3133,0
192,如果有一天周杰伦用AI写歌，你还会听吗？,CNBeta,5,6,律师滥用 AI 生成虚假案例的事件激增,Solidot,0.2754,0
193,在伊朗被毁的美军特种作战飞机每架造价超过1亿美元,CNBeta,1,186,伊朗威胁要炸掉300亿美元OpenAI星际之门AI数据中心,CNBeta,0.7479,0
193,在伊朗被毁的美军特种作战飞机每架造价超过1亿美元,CNBeta,2,194,军事博主：F-15获救飞行员24小时内跋涉了150英里,CNBeta,0.7349,0
193,在伊朗被毁的美军特种作战飞机每架造价超过1亿美元,CNBeta,3,103,在英伟达的新一轮投资中，澳大利亚AI基础设施公司Firmus估值接近70亿美元,36氪,0.3239,0
193,在伊朗被毁的美军特种作战飞机每架造价超过1亿美元,CNBeta,4,212,前任天堂销售主管分析NS2价格必然会遭遇上涨的原因,CNBeta,0.2526,0
193,在伊朗被毁的美军特种作战飞机每架造价超过1亿美元,CNBeta,5,113,司美格鲁肽口服减重药已开出超60万张处方，市场空间还有多大,36氪,0.2229,0
194,军事博主：F-15获救飞行员24小时内跋涉了150英里,CNBeta,1,193,在伊朗被毁的美军特种作战飞机每架造价超过1亿美元,CNBeta,0.7349,0
194,军事博主：F-15获救飞行员24小时内跋涉了150英里,CNBeta,2,186,伊朗威胁要炸掉300亿美元OpenAI星际之门AI数据中心,CNBeta,0.6431,1
194,军事博主：F-15获救飞行员24小时内跋涉了150英里,CNBeta,3,187,阿尔忒弥斯2号飞过“地月中点”：将从6500公里外掠过月球,CNBeta,0.3101,0
194,军事博主：F-15获救飞行员24小时内跋涉了150英里,CNBeta,4,212,前任天堂销售主管分析NS2价格必然会遭遇上涨的原因,CNBeta,0.2484,0
194,军事博主：F-15获救飞行员24小时内跋涉了150英里,CNBeta,5,51,免费甘特图星甘 StarGantt 假期不打烊！推出小时模式、优化微信登录，AI 生成更稳定,开源中国,0.2415,1
195,地质学家捕捉到地核边缘的神秘“流动”信号,CNBeta,1,187,阿尔忒弥斯2号飞过“地月中点”：将从6500公里外掠过月球,CNBeta,0.6243,0
195,地质学家捕捉到地核边缘的神秘“流动”信号,CNBeta,2,4,蟒蛇之血含有无副作用的减肥化合物,Solidot,0.4647,1
